DateTime,Junction,Vehicles,ID,Event,Temperature (°F),Humidity (%),Pressure (in),Wind Speed (mph),Hour,DayOfWeek,IsWeekend,IsEvent
2017-05-16 10:00:00,4,9,20170516104,NoEvent,48,36,29.2,6,10,1,0,0
2017-05-16 11:00:00,4,11,20170516114,NoEvent,45,40,29.04,6,11,1,0,0
2017-05-16 12:00:00,4,10,20170516124,NoEvent,53,35,29.14,6,12,1,0,0
2017-05-16 13:00:00,4,9,20170516134,NoEvent,54,33,29.05,6,13,1,0,0
2017-05-16 14:00:00,4,6,20170516144,NoEvent,57,30,29.1,7,14,1,0,0
2017-05-16 15:00:00,4,11,20170516154,NoEvent,61,32,29.14,8,15,1,0,0
2017-05-16 16:00:00,4,8,20170516164,NoEvent,66,30,29.12,9,16,1,0,0
2017-05-16 17:00:00,4,9,20170516174,NoEvent,64,34,29.02,10,17,1,0,0
2017-05-16 18:00:00,4,6,20170516184,NoEvent,66,28,29.03,10,18,1,0,0
2017-05-16 19:00:00,4,8,20170516194,NoEvent,60,29,29.26,11,19,1,0,0
2017-05-16 20:00:00,4,9,20170516204,NoEvent,60,33,29.24,12,20,1,0,0
2017-05-16 21:00:00,4,5,20170516214,NoEvent,60,28,29.1,12,21,1,0,0
2017-05-16 22:00:00,4,6,20170516224,NoEvent,60,33,29.16,12,22,1,0,0
2017-05-16 23:00:00,4,9,20170516234,NoEvent,64,30,29.1,13,23,1,0,0
2017-05-17 00:00:00,4,8,20170517004,NoEvent,67,27,29.03,0,0,2,0,0
2017-05-17 01:00:00,4,2,20170517014,NoEvent,58,25,29.25,1,1,2,0,0
2017-05-17 02:00:00,4,3,20170517024,NoEvent,58,32,29.09,2,2,2,0,0
2017-05-17 03:00:00,4,2,20170517034,NoEvent,53,31,29.14,3,3,2,0,0
2017-05-17 04:00:00,4,1,20170517044,NoEvent,46,35,29.19,4,4,2,0,0
2017-05-17 05:00:00,4,3,20170517054,NoEvent,45,39,29.02,4,5,2,0,0
2017-05-17 06:00:00,4,4,20170517064,NoEvent,41,33,29.05,5,6,2,0,0
2017-05-17 07:00:00,4,4,20170517074,NoEvent,43,37,29.27,5,7,2,0,0
2017-05-17 08:00:00,4,6,20170517084,NoEvent,43,35,29.21,6,8,2,0,0
2017-05-17 09:00:00,4,5,20170517094,NoEvent,46,37,29.07,6,9,2,0,0
2017-05-17 10:00:00,4,9,20170517104,NoEvent,42,33,29.04,7,10,2,0,0
2017-05-17 11:00:00,4,10,20170517114,NoEvent,47,35,29.27,8,11,2,0,0
2017-05-17 12:00:00,4,7,20170517124,NoEvent,46,31,29.19,8,12,2,0,0
2017-05-17 13:00:00,4,5,20170517134,NoEvent,51,33,29.1,9,13,2,0,0
2017-05-17 14:00:00,4,8,20170517144,NoEvent,58,27,29.28,9,14,2,0,0
2017-05-17 15:00:00,4,5,20170517154,NoEvent,57,29,29.25,10,15,2,0,0
2017-05-17 16:00:00,4,7,20170517164,NoEvent,58,26,29.15,10,16,2,0,0
2017-05-17 17:00:00,4,6,20170517174,NoEvent,57,30,29.28,10,17,2,0,0
2017-05-17 18:00:00,4,5,20170517184,NoEvent,62,27,29.08,10,18,2,0,0
2017-05-17 19:00:00,4,4,20170517194,NoEvent,59,27,29.17,11,19,2,0,0
2017-05-17 20:00:00,4,6,20170517204,NoEvent,63,31,29.25,12,20,2,0,0
2017-05-17 21:00:00,4,4,20170517214,NoEvent,61,29,29.22,12,21,2,0,0
2017-05-17 22:00:00,4,8,20170517224,NoEvent,63,26,29.26,12,22,2,0,0
2017-05-17 23:00:00,4,8,20170517234,NoEvent,61,27,29.07,13,23,2,0,0
2017-05-18 00:00:00,4,4,20170518004,NoEvent,66,24,29.2,1,0,3,0,0
2017-05-18 01:00:00,4,5,20170518014,NoEvent,67,21,29.15,2,1,3,0,0
2017-05-18 02:00:00,4,6,20170518024,NoEvent,62,25,29.18,3,2,3,0,0
2017-05-18 03:00:00,4,5,20170518034,NoEvent,56,26,29.26,3,3,3,0,0
2017-05-18 04:00:00,4,2,20170518044,NoEvent,51,29,29.13,4,4,3,0,0
2017-05-18 05:00:00,4,5,20170518054,NoEvent,50,30,29.02,4,5,3,0,0
2017-05-18 06:00:00,4,4,20170518064,NoEvent,51,29,29.23,4,6,3,0,0
2017-05-18 07:00:00,4,4,20170518074,NoEvent,46,35,29.11,4,7,3,0,0
2017-05-18 08:00:00,4,7,20170518084,NoEvent,47,35,29.05,4,8,3,0,0
2017-05-18 09:00:00,4,4,20170518094,NoEvent,46,35,29.25,5,9,3,0,0
2017-05-18 10:00:00,4,7,20170518104,NoEvent,50,31,29.02,6,10,3,0,0
2017-05-18 11:00:00,4,10,20170518114,NoEvent,48,29,29.29,6,11,3,0,0
2017-05-18 12:00:00,4,10,20170518124,NoEvent,52,28,28.99,6,12,3,0,0
2017-05-18 13:00:00,4,8,20170518134,NoEvent,60,27,29.28,6,13,3,0,0
2017-05-18 14:00:00,4,11,20170518144,NoEvent,64,24,29.23,7,14,3,0,0
2017-05-18 15:00:00,4,10,20170518154,NoEvent,64,23,29.2,7,15,3,0,0
2017-05-18 16:00:00,4,8,20170518164,NoEvent,62,27,29.22,7,16,3,0,0
2017-05-18 17:00:00,4,10,20170518174,NoEvent,64,27,29.08,8,17,3,0,0
2017-05-18 18:00:00,4,6,20170518184,NoEvent,62,26,29.3,9,18,3,0,0
2017-05-18 19:00:00,4,6,20170518194,NoEvent,63,22,29.15,10,19,3,0,0
2017-05-18 20:00:00,4,10,20170518204,NoEvent,63,26,29.08,11,20,3,0,0
2017-05-18 21:00:00,4,4,20170518214,NoEvent,66,22,29.1,12,21,3,0,0
2017-05-18 22:00:00,4,7,20170518224,NoEvent,68,27,28.99,13,22,3,0,0
2017-05-18 23:00:00,4,6,20170518234,NoEvent,66,21,29.08,14,23,3,0,0
2017-05-19 00:00:00,4,4,20170519004,NoEvent,78,19,29.12,1,0,4,0,0
2017-05-19 01:00:00,4,3,20170519014,NoEvent,69,18,29.04,1,1,4,0,0
2017-05-19 02:00:00,4,6,20170519024,NoEvent,69,20,29.1,1,2,4,0,0
2017-05-19 03:00:00,4,1,20170519034,NoEvent,61,27,29.14,1,3,4,0,0
2017-05-19 04:00:00,4,3,20170519044,NoEvent,61,27,29.14,2,4,4,0,0
2017-05-19 05:00:00,4,1,20170519054,NoEvent,58,27,29.01,2,5,4,0,0
2017-05-19 06:00:00,4,5,20170519064,NoEvent,52,30,28.99,3,6,4,0,0
2017-05-19 07:00:00,4,6,20170519074,NoEvent,56,29,29.02,3,7,4,0,0
2017-05-19 08:00:00,4,5,20170519084,NoEvent,53,26,29.21,3,8,4,0,0
2017-05-19 09:00:00,4,4,20170519094,NoEvent,54,25,29.27,4,9,4,0,0
2017-05-19 10:00:00,4,4,20170519104,NoEvent,53,31,29.11,5,10,4,0,0
2017-05-19 11:00:00,4,10,20170519114,NoEvent,56,31,29.2,5,11,4,0,0
2017-05-19 12:00:00,4,11,20170519124,NoEvent,61,29,29.27,5,12,4,0,0
2017-05-19 13:00:00,4,4,20170519134,NoEvent,61,21,29.0,6,13,4,0,0
2017-05-19 14:00:00,4,6,20170519144,NoEvent,70,19,29.16,6,14,4,0,0
2017-05-19 15:00:00,4,8,20170519154,NoEvent,72,18,29.29,6,15,4,0,0
2017-05-19 16:00:00,4,6,20170519164,NoEvent,68,21,29.0,6,16,4,0,0
2017-05-19 17:00:00,4,8,20170519174,NoEvent,70,19,29.03,7,17,4,0,0
2017-05-19 18:00:00,4,13,20170519184,NoEvent,69,21,29.0,8,18,4,0,0
2017-05-19 19:00:00,4,15,20170519194,NoEvent,70,18,29.11,8,19,4,0,0
2017-05-19 20:00:00,4,9,20170519204,NoEvent,69,23,29.14,9,20,4,0,0
2017-05-19 21:00:00,4,10,20170519214,NoEvent,69,18,29.28,9,21,4,0,0
2017-05-19 22:00:00,4,11,20170519224,NoEvent,74,17,29.03,9,22,4,0,0
2017-05-19 23:00:00,4,7,20170519234,NoEvent,69,17,29.0,9,23,4,0,0
2017-05-20 00:00:00,4,4,20170520004,NoEvent,65,23,29.23,1,0,5,1,0
2017-05-20 01:00:00,4,4,20170520014,NoEvent,59,25,29.1,1,1,5,1,0
2017-05-20 02:00:00,4,3,20170520024,NoEvent,57,23,29.28,1,2,5,1,0
2017-05-20 03:00:00,4,4,20170520034,NoEvent,53,29,29.03,1,3,5,1,0
2017-05-20 04:00:00,4,5,20170520044,NoEvent,47,33,29.14,2,4,5,1,0
2017-05-20 05:00:00,4,3,20170520054,NoEvent,45,31,29.27,3,5,5,1,0
2017-05-20 06:00:00,4,6,20170520064,NoEvent,45,35,29.1,3,6,5,1,0
2017-05-20 07:00:00,4,7,20170520074,NoEvent,41,35,29.04,4,7,5,1,0
2017-05-20 08:00:00,4,4,20170520084,NoEvent,43,30,29.14,5,8,5,1,0
2017-05-20 09:00:00,4,7,20170520094,NoEvent,46,34,29.12,5,9,5,1,0
2017-05-20 10:00:00,4,7,20170520104,NoEvent,42,33,29.04,5,10,5,1,0
2017-05-20 11:00:00,4,3,20170520114,NoEvent,43,29,29.12,5,11,5,1,0
2017-05-20 12:00:00,4,9,20170520124,NoEvent,51,27,29.07,5,12,5,1,0
2017-05-20 13:00:00,4,9,20170520134,NoEvent,54,31,29.16,6,13,5,1,0
2017-05-20 14:00:00,4,7,20170520144,NoEvent,58,27,29.2,7,14,5,1,0
2017-05-20 15:00:00,4,4,20170520154,NoEvent,59,27,29.0,7,15,5,1,0
2017-05-20 16:00:00,4,6,20170520164,NoEvent,62,25,28.99,7,16,5,1,0
2017-05-20 17:00:00,4,5,20170520174,NoEvent,59,23,29.01,7,17,5,1,0
2017-05-20 18:00:00,4,7,20170520184,NoEvent,58,22,29.04,7,18,5,1,0
2017-05-20 19:00:00,4,6,20170520194,NoEvent,63,22,29.22,8,19,5,1,0
2017-05-20 20:00:00,4,10,20170520204,NoEvent,63,25,29.23,9,20,5,1,0
2017-05-20 21:00:00,4,6,20170520214,NoEvent,57,27,29.2,9,21,5,1,0
2017-05-20 22:00:00,4,8,20170520224,NoEvent,61,26,28.99,10,22,5,1,0
2017-05-20 23:00:00,4,9,20170520234,NoEvent,62,22,29.07,10,23,5,1,0
2017-05-21 00:00:00,4,5,20170521004,NoEvent,74,11,29.24,1,0,6,1,0
2017-05-21 01:00:00,4,8,20170521014,NoEvent,64,15,29.24,2,1,6,1,0
2017-05-21 02:00:00,4,2,20170521024,NoEvent,66,19,29.03,3,2,6,1,0
2017-05-21 03:00:00,4,5,20170521034,NoEvent,57,20,29.29,3,3,6,1,0
2017-05-21 04:00:00,4,4,20170521044,NoEvent,57,17,29.29,3,4,6,1,0
2017-05-21 05:00:00,4,1,20170521054,NoEvent,53,24,29.01,3,5,6,1,0
2017-05-21 06:00:00,4,6,20170521064,NoEvent,54,19,29.14,4,6,6,1,0
2017-05-21 07:00:00,4,4,20170521074,NoEvent,53,25,29.1,5,7,6,1,0
2017-05-21 08:00:00,4,5,20170521084,NoEvent,53,20,29.26,5,8,6,1,0
2017-05-21 09:00:00,4,5,20170521094,NoEvent,49,19,29.27,6,9,6,1,0
2017-05-21 10:00:00,4,2,20170521104,NoEvent,52,25,29.19,7,10,6,1,0
2017-05-21 11:00:00,4,5,20170521114,NoEvent,50,20,29.27,8,11,6,1,0
2017-05-21 12:00:00,4,10,20170521124,NoEvent,58,17,29.13,8,12,6,1,0
2017-05-21 13:00:00,4,6,20170521134,NoEvent,57,15,29.26,8,13,6,1,0
2017-05-21 14:00:00,4,6,20170521144,NoEvent,65,14,29.12,8,14,6,1,0
2017-05-21 15:00:00,4,8,20170521154,NoEvent,65,12,29.24,8,15,6,1,0
2017-05-21 16:00:00,4,7,20170521164,NoEvent,68,11,29.16,8,16,6,1,0
2017-05-21 17:00:00,4,3,20170521174,NoEvent,70,15,29.13,9,17,6,1,0
2017-05-21 18:00:00,4,7,20170521184,NoEvent,64,16,29.06,10,18,6,1,0
2017-05-21 19:00:00,4,3,20170521194,NoEvent,70,11,29.07,11,19,6,1,0
2017-05-21 20:00:00,4,10,20170521204,NoEvent,64,11,29.11,11,20,6,1,0
2017-05-21 21:00:00,4,9,20170521214,NoEvent,64,16,29.12,12,21,6,1,0
2017-05-21 22:00:00,4,6,20170521224,NoEvent,65,16,29.28,12,22,6,1,0
2017-05-21 23:00:00,4,3,20170521234,NoEvent,65,16,29.01,13,23,6,1,0
2017-05-22 00:00:00,4,3,20170522004,NoEvent,73,26,29.18,1,0,0,0,0
2017-05-22 01:00:00,4,6,20170522014,NoEvent,69,26,29.13,1,1,0,0,0
2017-05-22 02:00:00,4,6,20170522024,NoEvent,68,28,29.2,1,2,0,0,0
2017-05-22 03:00:00,4,5,20170522034,NoEvent,64,33,29.14,1,3,0,0,0
2017-05-22 04:00:00,4,5,20170522044,NoEvent,62,32,29.14,1,4,0,0,0
2017-05-22 05:00:00,4,4,20170522054,NoEvent,58,38,29.15,1,5,0,0,0
2017-05-22 06:00:00,4,1,20170522064,NoEvent,53,34,29.04,1,6,0,0,0
2017-05-22 07:00:00,4,6,20170522074,NoEvent,57,34,29.04,1,7,0,0,0
2017-05-22 08:00:00,4,3,20170522084,NoEvent,58,34,29.14,1,8,0,0,0
2017-05-22 09:00:00,4,4,20170522094,NoEvent,52,36,29.21,2,9,0,0,0
2017-05-22 10:00:00,4,10,20170522104,NoEvent,57,34,29.03,3,10,0,0,0
2017-05-22 11:00:00,4,10,20170522114,NoEvent,54,36,29.26,3,11,0,0,0
2017-05-22 12:00:00,4,12,20170522124,NoEvent,62,36,29.09,3,12,0,0,0
2017-05-22 13:00:00,4,8,20170522134,NoEvent,65,33,29.29,4,13,0,0,0
2017-05-22 14:00:00,4,9,20170522144,NoEvent,69,28,29.28,5,14,0,0,0
2017-05-22 15:00:00,4,11,20170522154,NoEvent,69,25,29.2,6,15,0,0,0
2017-05-22 16:00:00,4,7,20170522164,NoEvent,69,30,29.11,6,16,0,0,0
2017-05-22 17:00:00,4,10,20170522174,NoEvent,69,26,29.24,7,17,0,0,0
2017-05-22 18:00:00,4,12,20170522184,NoEvent,74,29,29.11,7,18,0,0,0
2017-05-22 19:00:00,4,8,20170522194,NoEvent,70,25,29.03,7,19,0,0,0
2017-05-22 20:00:00,4,4,20170522204,NoEvent,73,24,29.19,8,20,0,0,0
2017-05-22 21:00:00,4,7,20170522214,NoEvent,68,29,29.04,9,21,0,0,0
2017-05-22 22:00:00,4,6,20170522224,NoEvent,73,29,29.03,10,22,0,0,0
2017-05-22 23:00:00,4,9,20170522234,NoEvent,68,24,29.1,11,23,0,0,0
2017-05-23 00:00:00,4,5,20170523004,NoEvent,64,12,29.1,1,0,1,0,0
2017-05-23 01:00:00,4,4,20170523014,NoEvent,59,20,29.17,1,1,1,0,0
2017-05-23 02:00:00,4,6,20170523024,NoEvent,57,18,29.02,2,2,1,0,0
2017-05-23 03:00:00,4,7,20170523034,NoEvent,51,22,28.99,2,3,1,0,0
2017-05-23 04:00:00,4,3,20170523044,NoEvent,51,20,29.11,2,4,1,0,0
2017-05-23 05:00:00,4,5,20170523054,NoEvent,45,23,29.24,3,5,1,0,0
2017-05-23 06:00:00,4,5,20170523064,NoEvent,48,22,29.29,4,6,1,0,0
2017-05-23 07:00:00,4,6,20170523074,NoEvent,45,26,29.08,5,7,1,0,0
2017-05-23 08:00:00,4,6,20170523084,NoEvent,47,24,29.25,5,8,1,0,0
2017-05-23 09:00:00,4,9,20170523094,NoEvent,43,24,29.23,6,9,1,0,0
2017-05-23 10:00:00,4,10,20170523104,NoEvent,47,27,29.24,7,10,1,0,0
2017-05-23 11:00:00,4,9,20170523114,NoEvent,48,23,29.02,8,11,1,0,0
2017-05-23 12:00:00,4,8,20170523124,NoEvent,51,25,29.12,8,12,1,0,0
2017-05-23 13:00:00,4,4,20170523134,NoEvent,52,23,29.29,8,13,1,0,0
2017-05-23 14:00:00,4,6,20170523144,NoEvent,55,16,29.01,8,14,1,0,0
2017-05-23 15:00:00,4,9,20170523154,NoEvent,64,15,29.21,9,15,1,0,0
2017-05-23 16:00:00,4,10,20170523164,NoEvent,64,18,29.2,9,16,1,0,0
2017-05-23 17:00:00,4,7,20170523174,NoEvent,65,18,29.29,10,17,1,0,0
2017-05-23 18:00:00,4,10,20170523184,NoEvent,61,20,29.21,11,18,1,0,0
2017-05-23 19:00:00,4,10,20170523194,NoEvent,63,18,29.19,12,19,1,0,0
2017-05-23 20:00:00,4,6,20170523204,NoEvent,60,19,29.04,12,20,1,0,0
2017-05-23 21:00:00,4,6,20170523214,NoEvent,61,19,29.01,13,21,1,0,0
2017-05-23 22:00:00,4,3,20170523224,NoEvent,63,15,29.23,14,22,1,0,0
2017-05-23 23:00:00,4,8,20170523234,NoEvent,61,20,29.18,15,23,1,0,0
2017-05-24 00:00:00,4,6,20170524004,NoEvent,67,10,29.26,1,0,2,0,0
2017-05-24 01:00:00,4,3,20170524014,NoEvent,61,12,29.21,1,1,2,0,0
2017-05-24 02:00:00,4,4,20170524024,NoEvent,54,14,29.16,1,2,2,0,0
2017-05-24 03:00:00,4,6,20170524034,NoEvent,50,19,29.23,2,3,2,0,0
2017-05-24 04:00:00,4,4,20170524044,NoEvent,46,23,28.99,3,4,2,0,0
2017-05-24 05:00:00,4,5,20170524054,NoEvent,45,24,29.04,3,5,2,0,0
2017-05-24 06:00:00,4,5,20170524064,NoEvent,41,19,29.07,4,6,2,0,0
2017-05-24 07:00:00,4,4,20170524074,NoEvent,45,23,29.0,4,7,2,0,0
2017-05-24 08:00:00,4,4,20170524084,NoEvent,46,23,29.12,4,8,2,0,0
2017-05-24 09:00:00,4,3,20170524094,NoEvent,42,24,29.2,4,9,2,0,0
2017-05-24 10:00:00,4,10,20170524104,NoEvent,43,23,29.26,5,10,2,0,0
2017-05-24 11:00:00,4,8,20170524114,NoEvent,46,23,29.26,6,11,2,0,0
2017-05-24 12:00:00,4,10,20170524124,NoEvent,45,22,29.02,6,12,2,0,0
2017-05-24 13:00:00,4,8,20170524134,NoEvent,50,15,29.18,7,13,2,0,0
2017-05-24 14:00:00,4,7,20170524144,NoEvent,58,19,29.21,7,14,2,0,0
2017-05-24 15:00:00,4,14,20170524154,NoEvent,63,13,29.27,8,15,2,0,0
2017-05-24 16:00:00,4,11,20170524164,NoEvent,58,15,29.25,8,16,2,0,0
2017-05-24 17:00:00,4,10,20170524174,NoEvent,58,12,29.01,8,17,2,0,0
2017-05-24 18:00:00,4,4,20170524184,NoEvent,63,12,29.18,8,18,2,0,0
2017-05-24 19:00:00,4,11,20170524194,NoEvent,63,17,29.25,9,19,2,0,0
2017-05-24 20:00:00,4,5,20170524204,NoEvent,58,13,29.05,10,20,2,0,0
2017-05-24 21:00:00,4,6,20170524214,NoEvent,62,15,29.12,10,21,2,0,0
2017-05-24 22:00:00,4,6,20170524224,NoEvent,62,13,29.21,10,22,2,0,0
2017-05-24 23:00:00,4,9,20170524234,NoEvent,63,15,29.02,10,23,2,0,0
2017-05-25 00:00:00,4,4,20170525004,NoEvent,80,15,29.15,1,0,3,0,0
2017-05-25 01:00:00,4,3,20170525014,NoEvent,76,23,29.27,2,1,3,0,0
2017-05-25 02:00:00,4,3,20170525024,NoEvent,71,25,29.11,3,2,3,0,0
2017-05-25 03:00:00,4,2,20170525034,NoEvent,64,22,29.2,4,3,3,0,0
2017-05-25 04:00:00,4,4,20170525044,NoEvent,61,28,29.0,4,4,3,0,0
2017-05-25 05:00:00,4,2,20170525054,NoEvent,57,26,29.04,4,5,3,0,0
2017-05-25 06:00:00,4,6,20170525064,NoEvent,57,25,29.26,4,6,3,0,0
2017-05-25 07:00:00,4,3,20170525074,NoEvent,61,27,29.17,4,7,3,0,0
2017-05-25 08:00:00,4,7,20170525084,NoEvent,60,27,29.0,4,8,3,0,0
2017-05-25 09:00:00,4,5,20170525094,NoEvent,60,29,29.13,5,9,3,0,0
2017-05-25 10:00:00,4,10,20170525104,NoEvent,55,30,29.17,5,10,3,0,0
2017-05-25 11:00:00,4,11,20170525114,NoEvent,57,27,29.25,6,11,3,0,0
2017-05-25 12:00:00,4,9,20170525124,NoEvent,60,29,29.16,6,12,3,0,0
2017-05-25 13:00:00,4,7,20170525134,NoEvent,68,23,29.07,6,13,3,0,0
2017-05-25 14:00:00,4,9,20170525144,NoEvent,71,24,29.16,7,14,3,0,0
2017-05-25 15:00:00,4,12,20170525154,NoEvent,76,22,29.02,8,15,3,0,0
2017-05-25 16:00:00,4,10,20170525164,NoEvent,77,23,29.07,8,16,3,0,0
2017-05-25 17:00:00,4,11,20170525174,NoEvent,77,21,29.18,9,17,3,0,0
2017-05-25 18:00:00,4,11,20170525184,NoEvent,75,23,29.26,9,18,3,0,0
2017-05-25 19:00:00,4,9,20170525194,NoEvent,71,18,29.16,10,19,3,0,0
2017-05-25 20:00:00,4,10,20170525204,NoEvent,76,21,29.19,11,20,3,0,0
2017-05-25 21:00:00,4,10,20170525214,NoEvent,77,17,29.14,11,21,3,0,0
2017-05-25 22:00:00,4,9,20170525224,NoEvent,75,23,29.28,12,22,3,0,0
2017-05-25 23:00:00,4,7,20170525234,NoEvent,72,18,29.2,13,23,3,0,0
2017-05-26 00:00:00,4,5,20170526004,NoEvent,73,26,29.11,0,0,4,0,0
2017-05-26 01:00:00,4,5,20170526014,NoEvent,64,31,29.09,0,1,4,0,0
2017-05-26 02:00:00,4,6,20170526024,NoEvent,62,30,29.15,0,2,4,0,0
2017-05-26 03:00:00,4,4,20170526034,NoEvent,62,33,29.23,1,3,4,0,0
2017-05-26 04:00:00,4,3,20170526044,NoEvent,56,39,29.15,1,4,4,0,0
2017-05-26 05:00:00,4,5,20170526054,NoEvent,50,37,29.23,1,5,4,0,0
2017-05-26 06:00:00,4,6,20170526064,NoEvent,54,35,29.12,2,6,4,0,0
2017-05-26 07:00:00,4,4,20170526074,NoEvent,50,35,29.28,3,7,4,0,0
2017-05-26 08:00:00,4,2,20170526084,NoEvent,48,40,29.02,3,8,4,0,0
2017-05-26 09:00:00,4,4,20170526094,NoEvent,54,40,29.05,4,9,4,0,0
2017-05-26 10:00:00,4,6,20170526104,NoEvent,50,41,29.09,4,10,4,0,0
2017-05-26 11:00:00,4,7,20170526114,NoEvent,48,40,29.21,4,11,4,0,0
2017-05-26 12:00:00,4,7,20170526124,NoEvent,57,33,29.04,5,12,4,0,0
2017-05-26 13:00:00,4,7,20170526134,NoEvent,62,32,29.26,6,13,4,0,0
2017-05-26 14:00:00,4,8,20170526144,NoEvent,66,30,29.05,6,14,4,0,0
2017-05-26 15:00:00,4,7,20170526154,NoEvent,64,28,29.11,7,15,4,0,0
2017-05-26 16:00:00,4,8,20170526164,NoEvent,64,32,29.08,7,16,4,0,0
2017-05-26 17:00:00,4,6,20170526174,NoEvent,69,33,29.13,8,17,4,0,0
2017-05-26 18:00:00,4,8,20170526184,NoEvent,69,33,29.04,9,18,4,0,0
2017-05-26 19:00:00,4,9,20170526194,NoEvent,64,33,29.15,10,19,4,0,0
2017-05-26 20:00:00,4,3,20170526204,NoEvent,70,32,29.17,10,20,4,0,0
2017-05-26 21:00:00,4,5,20170526214,NoEvent,69,27,29.19,11,21,4,0,0
2017-05-26 22:00:00,4,6,20170526224,NoEvent,68,33,29.0,11,22,4,0,0
2017-05-26 23:00:00,4,4,20170526234,NoEvent,69,29,29.07,11,23,4,0,0
2017-05-27 00:00:00,4,8,20170527004,NoEvent,76,16,29.29,0,0,5,1,0
2017-05-27 01:00:00,4,4,20170527014,NoEvent,75,18,29.07,1,1,5,1,0
2017-05-27 02:00:00,4,6,20170527024,NoEvent,69,20,29.13,2,2,5,1,0
2017-05-27 03:00:00,4,6,20170527034,NoEvent,68,24,29.06,3,3,5,1,0
2017-05-27 04:00:00,4,1,20170527044,NoEvent,59,26,29.03,3,4,5,1,0
2017-05-27 05:00:00,4,5,20170527054,NoEvent,59,26,29.12,3,5,5,1,0
2017-05-27 06:00:00,4,3,20170527064,NoEvent,55,31,29.16,3,6,5,1,0
2017-05-27 07:00:00,4,5,20170527074,NoEvent,56,32,29.05,3,7,5,1,0
2017-05-27 08:00:00,4,4,20170527084,NoEvent,59,32,29.03,3,8,5,1,0
2017-05-27 09:00:00,4,6,20170527094,NoEvent,57,27,29.15,4,9,5,1,0
2017-05-27 10:00:00,4,7,20170527104,NoEvent,59,27,29.22,4,10,5,1,0
2017-05-27 11:00:00,4,7,20170527114,NoEvent,61,28,29.21,5,11,5,1,0
2017-05-27 12:00:00,4,10,20170527124,NoEvent,60,24,29.18,5,12,5,1,0
2017-05-27 13:00:00,4,9,20170527134,NoEvent,63,24,29.06,6,13,5,1,0
2017-05-27 14:00:00,4,9,20170527144,NoEvent,67,21,29.2,6,14,5,1,0
2017-05-27 15:00:00,4,7,20170527154,NoEvent,77,19,29.04,7,15,5,1,0
2017-05-27 16:00:00,4,7,20170527164,NoEvent,75,19,29.04,7,16,5,1,0
2017-05-27 17:00:00,4,8,20170527174,NoEvent,75,22,29.23,8,17,5,1,0
2017-05-27 18:00:00,4,8,20170527184,NoEvent,72,20,29.0,8,18,5,1,0
2017-05-27 19:00:00,4,7,20170527194,NoEvent,73,20,29.06,9,19,5,1,0
2017-05-27 20:00:00,4,6,20170527204,NoEvent,71,22,29.03,9,20,5,1,0
2017-05-27 21:00:00,4,7,20170527214,NoEvent,73,23,29.12,9,21,5,1,0
2017-05-27 22:00:00,4,8,20170527224,NoEvent,77,18,29.03,10,22,5,1,0
2017-05-27 23:00:00,4,7,20170527234,NoEvent,77,20,29.14,11,23,5,1,0
2017-05-28 00:00:00,4,4,20170528004,NoEvent,66,29,29.19,1,0,6,1,0
2017-05-28 01:00:00,4,4,20170528014,NoEvent,59,33,29.11,2,1,6,1,0
2017-05-28 02:00:00,4,4,20170528024,NoEvent,59,31,29.0,2,2,6,1,0
2017-05-28 03:00:00,4,2,20170528034,NoEvent,54,37,29.27,2,3,6,1,0
2017-05-28 04:00:00,4,3,20170528044,NoEvent,50,34,29.0,3,4,6,1,0
2017-05-28 05:00:00,4,3,20170528054,NoEvent,44,36,29.28,4,5,6,1,0
2017-05-28 06:00:00,4,5,20170528064,NoEvent,42,39,29.01,5,6,6,1,0
2017-05-28 07:00:00,4,3,20170528074,NoEvent,48,41,29.14,5,7,6,1,0
2017-05-28 08:00:00,4,3,20170528084,NoEvent,48,40,29.14,6,8,6,1,0
2017-05-28 09:00:00,4,5,20170528094,NoEvent,48,36,29.25,6,9,6,1,0
2017-05-28 10:00:00,4,6,20170528104,NoEvent,48,39,29.01,6,10,6,1,0
2017-05-28 11:00:00,4,6,20170528114,NoEvent,44,39,29.25,7,11,6,1,0
2017-05-28 12:00:00,4,9,20170528124,NoEvent,48,37,29.09,8,12,6,1,0
2017-05-28 13:00:00,4,7,20170528134,NoEvent,55,37,29.22,8,13,6,1,0
2017-05-28 14:00:00,4,5,20170528144,NoEvent,59,33,29.15,8,14,6,1,0
2017-05-28 15:00:00,4,6,20170528154,NoEvent,63,31,29.13,9,15,6,1,0
2017-05-28 16:00:00,4,8,20170528164,NoEvent,62,33,29.19,9,16,6,1,0
2017-05-28 17:00:00,4,4,20170528174,NoEvent,62,32,29.2,10,17,6,1,0
2017-05-28 18:00:00,4,7,20170528184,NoEvent,58,31,29.27,11,18,6,1,0
2017-05-28 19:00:00,4,6,20170528194,NoEvent,62,31,29.26,11,19,6,1,0
2017-05-28 20:00:00,4,7,20170528204,NoEvent,59,32,29.2,11,20,6,1,0
2017-05-28 21:00:00,4,4,20170528214,NoEvent,62,29,29.17,12,21,6,1,0
2017-05-28 22:00:00,4,9,20170528224,NoEvent,58,32,29.14,12,22,6,1,0
2017-05-28 23:00:00,4,7,20170528234,NoEvent,60,28,29.01,12,23,6,1,0
